LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,Hour,DayOfWeek,EventFrequency,Anomalous
1665,1981-11-01,72948,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.230:50010 is added to blk_8663640697928077697 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,7,6,314,0
1666,1981-11-01,72949,23644,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1508705816376906895 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1667,1981-11-01,72956,23082,INFO,dfs.DataNode$PacketResponder,Received block blk_-6441360440068187612 of size 67108864 from /10.250.10.100,E11,Received block blk_<*> of size <*> from /<*>,7,6,292,0
1668,1981-11-01,73005,23505,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_2128110944185709079 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1669,1981-11-01,73013,23372,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_871974742726663441 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1670,1981-11-01,73059,23319,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8049943837789435742 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1671,1981-11-01,73109,23004,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-8246207776580662770 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1672,1981-11-01,73148,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_3406384548372443486 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,7,6,314,0
1673,1981-11-01,73230,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.175:50010 is added to blk_2460145905812664251 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,7,6,314,0
1674,1981-11-01,73302,23438,INFO,dfs.DataNode$PacketResponder,Received block blk_-7207514537719465756 of size 67108864 from /10.251.75.143,E11,Received block blk_<*> of size <*> from /<*>,7,6,292,0
1675,1981-11-01,73314,23367,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5216491057643255876 src: /10.251.105.189:55126 dest: /10.251.105.189:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,7,6,292,0
1676,1981-11-01,73350,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.96:50010 is added to blk_4641147544753118391 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,7,6,314,0
1677,1981-11-01,73403,23490,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-85872290979354091 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1678,1981-11-01,73406,23140,INFO,dfs.DataNode$PacketResponder,Received block blk_-8310554294841246175 of size 67108864 from /10.251.123.132,E11,Received block blk_<*> of size <*> from /<*>,7,6,292,0
1679,1981-11-01,73441,17869,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7293871043749246063 src: /10.251.193.175:59757 dest: /10.251.193.175:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,7,6,292,0
1680,1981-11-01,73507,23329,INFO,dfs.DataNode$PacketResponder,Received block blk_3107521534415119817 of size 67108864 from /10.251.193.224,E11,Received block blk_<*> of size <*> from /<*>,7,6,292,0
1681,1981-11-01,73525,23203,INFO,dfs.DataNode$PacketResponder,Received block blk_7194943883245628915 of size 67108864 from /10.251.71.193,E11,Received block blk_<*> of size <*> from /<*>,7,6,292,0
1682,1981-11-01,73610,23484,INFO,dfs.DataNode$PacketResponder,Received block blk_-3816036740130815667 of size 3547785 from /10.250.19.227,E11,Received block blk_<*> of size <*> from /<*>,7,6,292,0
1683,1981-11-01,73704,23532,INFO,dfs.DataNode$PacketResponder,Received block blk_-5450224419450631495 of size 67108864 from /10.251.42.84,E11,Received block blk_<*> of size <*> from /<*>,7,6,292,0
1684,1981-11-01,73746,23412,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5881782374981838094 src: /10.251.214.18:43091 dest: /10.251.214.18:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,7,6,292,0
1685,1981-11-01,73802,23624,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_7078766226078740026 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1686,1981-11-01,73914,23367,INFO,dfs.DataNode$PacketResponder,Received block blk_-7380871572601322244 of size 67108864 from /10.251.121.224,E11,Received block blk_<*> of size <*> from /<*>,7,6,292,0
1687,1981-11-01,73943,23467,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3846795603907041885 src: /10.250.10.176:47296 dest: /10.250.10.176:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,7,6,292,0
1688,1981-11-01,73949,23599,INFO,dfs.DataNode$PacketResponder,Received block blk_7922331746517419368 of size 67108864 from /10.251.199.19,E11,Received block blk_<*> of size <*> from /<*>,7,6,292,0
1689,1981-11-01,74108,23144,INFO,dfs.DataNode$PacketResponder,Received block blk_155320394753274773 of size 67108864 from /10.251.201.204,E11,Received block blk_<*> of size <*> from /<*>,7,6,292,0
1690,1981-11-01,74200,23325,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5722491454804415982 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1691,1981-11-01,74309,23736,INFO,dfs.DataNode$PacketResponder,Received block blk_-3482997549732691785 of size 67108864 from /10.251.122.79,E11,Received block blk_<*> of size <*> from /<*>,7,6,292,0
1692,1981-11-01,74409,23194,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6417614801998326532 src: /10.251.214.67:48694 dest: /10.251.214.67:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,7,6,292,0
1693,1981-11-01,74431,23560,INFO,dfs.DataNode$PacketResponder,Received block blk_-1090213273274684471 of size 67108864 from /10.251.214.130,E11,Received block blk_<*> of size <*> from /<*>,7,6,292,0
1694,1981-11-01,74449,23551,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3738901473077208093 src: /10.251.199.150:49679 dest: /10.251.199.150:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,7,6,292,0
1695,1981-11-01,74540,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001850_0/part-01850. blk_-4312777901444596370,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,7,6,115,0
1696,1981-11-01,74548,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001835_0/part-01835. blk_6178964531181542074,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,7,6,115,0
1697,1981-11-01,74653,23823,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8550326614414622861 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1698,1981-11-01,74955,23635,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-6525012344542022819 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1699,1981-11-01,74958,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001983_0/part-01983. blk_8861349372992394289,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,7,6,115,0
1700,1981-11-01,75054,23885,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1049340855430710153 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1701,1981-11-01,75114,23523,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_703049809255765647 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1702,1981-11-01,75129,23397,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7460532841070848624 src: /10.250.15.67:55076 dest: /10.250.15.67:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,7,6,292,0
1703,1981-11-01,75151,23925,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7623732795385061487 src: /10.251.122.65:40641 dest: /10.251.122.65:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,7,6,292,0
1704,1981-11-01,75158,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_002009_1/part-02009. blk_-7367386750462511488,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,7,6,115,0
1705,1981-11-01,75212,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-1237539644269634790 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,7,6,314,0
1706,1981-11-01,75317,23851,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7713504868233504097 src: /10.251.127.191:36437 dest: /10.251.127.191:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,7,6,292,0
1707,1981-11-01,75345,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_8005746184358076390 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,7,6,314,0
1708,1981-11-01,75408,23362,INFO,dfs.DataNode$PacketResponder,Received block blk_955083461510572332 of size 41287838 from /10.251.107.242,E11,Received block blk_<*> of size <*> from /<*>,7,6,292,0
1709,1981-11-01,75537,23945,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_283922378823540530 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1710,1981-11-01,75616,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4471044334742081825 is added to invalidSet of 10.250.15.198:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,7,6,224,0
1711,1981-11-01,75619,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3671953658029337449 is added to invalidSet of 10.250.14.143:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,7,6,224,0
1712,1981-11-01,75623,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-75893538967225087 is added to invalidSet of 10.250.15.198:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,7,6,224,0
1713,1981-11-01,75626,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_805187982300776163 is added to invalidSet of 10.251.73.188:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,7,6,224,0
1714,1981-11-01,75628,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4631777956354958682 is added to invalidSet of 10.251.30.134:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,7,6,224,0
1715,1981-11-01,75629,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7595375726951801956 is added to invalidSet of 10.251.122.79:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,7,6,224,0
1716,1981-11-01,75631,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-4681205519208992498 is added to invalidSet of 10.250.6.191:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,7,6,224,0
1717,1981-11-01,75632,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5702487846232575705 is added to invalidSet of 10.250.14.38:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,7,6,224,0
1718,1981-11-01,75634,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4834069779372284635 is added to invalidSet of 10.251.71.97:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,7,6,224,0
1719,1981-11-01,75636,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3735517274901501821 is added to invalidSet of 10.250.6.4:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,7,6,224,0
1720,1981-11-01,75637,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5018797996887008111 is added to invalidSet of 10.251.89.155:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,7,6,224,0
1721,1981-11-01,75638,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-566178736644429906 is added to invalidSet of 10.251.70.37:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,7,6,224,0
1722,1981-11-01,75640,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8121498678081035000 is added to invalidSet of 10.250.11.100:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,7,6,224,0
1723,1981-11-01,75657,23748,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7996616083434301906 src: /10.251.123.195:53947 dest: /10.251.123.195:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,7,6,292,0
1724,1981-11-01,75727,19,INFO,dfs.FSDataset,Deleting block blk_6888300867578983331 file /mnt/hadoop/dfs/data/current/subdir46/blk_6888300867578983331,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1725,1981-11-01,75743,23596,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_7625391056418655045 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1726,1981-11-01,75746,19,INFO,dfs.FSDataset,Deleting block blk_-8443921001690182522 file /mnt/hadoop/dfs/data/current/subdir33/blk_-8443921001690182522,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1727,1981-11-01,75747,23844,INFO,dfs.DataNode$DataXceiver,Receiving block blk_706826531153199550 src: /10.250.5.161:58254 dest: /10.250.5.161:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,7,6,292,0
1728,1981-11-01,75753,19,INFO,dfs.FSDataset,Deleting block blk_-7446091384471755694 file /mnt/hadoop/dfs/data/current/subdir30/blk_-7446091384471755694,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1729,1981-11-01,75759,19,INFO,dfs.FSDataset,Deleting block blk_-4352313989800650828 file /mnt/hadoop/dfs/data/current/subdir56/blk_-4352313989800650828,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1730,1981-11-01,75809,19,INFO,dfs.FSDataset,Deleting block blk_-6292499669518281202 file /mnt/hadoop/dfs/data/current/subdir26/blk_-6292499669518281202,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1731,1981-11-01,75809,23659,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-4582442491366282435 terminating,E10,PacketResponder <*> for block blk_<*> terminating,7,6,311,0
1732,1981-11-01,75810,19,INFO,dfs.FSDataset,Deleting block blk_-6750694665033046901 file /mnt/hadoop/dfs/data/current/subdir63/blk_-6750694665033046901,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1733,1981-11-01,75814,19,INFO,dfs.FSDataset,Deleting block blk_-6131345369657245178 file /mnt/hadoop/dfs/data/current/blk_-6131345369657245178,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1734,1981-11-01,75824,19,INFO,dfs.FSDataset,Deleting block blk_-3575718350717794894 file /mnt/hadoop/dfs/data/current/blk_-3575718350717794894,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1735,1981-11-01,75833,19,INFO,dfs.FSDataset,Deleting block blk_-4380385204018751771 file /mnt/hadoop/dfs/data/current/subdir38/blk_-4380385204018751771,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1736,1981-11-01,75838,19,INFO,dfs.FSDataset,Deleting block blk_-3594701313167635091 file /mnt/hadoop/dfs/data/current/subdir54/blk_-3594701313167635091,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1737,1981-11-01,75844,18,INFO,dfs.FSDataset,Deleting block blk_-1693418636466747515 file /mnt/hadoop/dfs/data/current/subdir16/blk_-1693418636466747515,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1738,1981-11-01,75854,19,INFO,dfs.FSDataset,Deleting block blk_5806397523737304814 file /mnt/hadoop/dfs/data/current/subdir34/blk_5806397523737304814,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1739,1981-11-01,75901,18,INFO,dfs.FSDataset,Deleting block blk_-1345585044778938153 file /mnt/hadoop/dfs/data/current/subdir45/blk_-1345585044778938153,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1740,1981-11-01,75901,19,INFO,dfs.FSDataset,Deleting block blk_2489882700357182381 file /mnt/hadoop/dfs/data/current/blk_2489882700357182381,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1741,1981-11-01,75902,19,INFO,dfs.FSDataset,Deleting block blk_-1800458850981311953 file /mnt/hadoop/dfs/data/current/subdir57/blk_-1800458850981311953,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1742,1981-11-01,75905,19,INFO,dfs.FSDataset,Deleting block blk_6373260430960091026 file /mnt/hadoop/dfs/data/current/subdir43/blk_6373260430960091026,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1743,1981-11-01,75907,19,INFO,dfs.FSDataset,Deleting block blk_-1278725622357466169 file /mnt/hadoop/dfs/data/current/subdir0/blk_-1278725622357466169,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1744,1981-11-01,75911,19,INFO,dfs.FSDataset,Deleting block blk_4513772639980123655 file /mnt/hadoop/dfs/data/current/blk_4513772639980123655,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1745,1981-11-01,75914,19,INFO,dfs.FSDataset,Deleting block blk_1838564958520120941 file /mnt/hadoop/dfs/data/current/subdir39/blk_1838564958520120941,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1746,1981-11-01,75915,19,INFO,dfs.FSDataset,Deleting block blk_7985460426680885040 file /mnt/hadoop/dfs/data/current/blk_7985460426680885040,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1747,1981-11-01,75920,19,INFO,dfs.FSDataset,Deleting block blk_2215517976324634098 file /mnt/hadoop/dfs/data/current/subdir4/blk_2215517976324634098,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1748,1981-11-01,75920,19,INFO,dfs.FSDataset,Deleting block blk_5453150794205420798 file /mnt/hadoop/dfs/data/current/subdir24/blk_5453150794205420798,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1749,1981-11-01,75933,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.102:50010 is added to blk_-7522572236891389139 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,7,6,314,0
1750,1981-11-01,75957,19,INFO,dfs.FSDataset,Deleting block blk_6163400028286940197 file /mnt/hadoop/dfs/data/current/subdir7/blk_6163400028286940197,E9,Deleting block blk_<*> file /<*>/blk_<*>,7,6,263,0
1751,1981-11-01,80006,19,INFO,dfs.FSDataset,Deleting block blk_7583807825342916938 file /mnt/hadoop/dfs/data/current/subdir13/blk_7583807825342916938,E9,Deleting block blk_<*> file /<*>/blk_<*>,8,6,263,0
1752,1981-11-01,80019,23787,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5957060034695163774 src: /10.251.29.239:56334 dest: /10.251.29.239:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1753,1981-11-01,80108,24040,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2250942073136893488 src: /10.251.126.22:59179 dest: /10.251.126.22:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1754,1981-11-01,80118,23798,INFO,dfs.DataNode$PacketResponder,Received block blk_-3693786175267111588 of size 67108864 from /10.251.71.97,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1755,1981-11-01,80151,19,INFO,dfs.FSDataset,Deleting block blk_8384967715738359346 file /mnt/hadoop/dfs/data/current/subdir27/blk_8384967715738359346,E9,Deleting block blk_<*> file /<*>/blk_<*>,8,6,263,0
1756,1981-11-01,80256,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.223:50010 is added to blk_-1948505589144820414 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1757,1981-11-01,80309,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_-6224982681533811277 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1758,1981-11-01,80329,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_-2843780069100181052 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1759,1981-11-01,80505,23478,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8083872765147994327 src: /10.250.15.67:41990 dest: /10.250.15.67:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1760,1981-11-01,80554,24194,INFO,dfs.DataNode$PacketResponder,Received block blk_-6502143621885580798 of size 67108864 from /10.251.39.179,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1761,1981-11-01,80645,23938,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8323785930877970805 src: /10.250.13.240:40589 dest: /10.250.13.240:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1762,1981-11-01,80654,23600,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-7587189852169913514 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1763,1981-11-01,80710,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.192:50010 is added to blk_7439201509602018752 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1764,1981-11-01,80803,24149,INFO,dfs.DataNode$PacketResponder,Received block blk_3224184805694764748 of size 67108864 from /10.250.18.114,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1765,1981-11-01,80934,19,INFO,dfs.FSNamesystem,BLOCK* ask 10.250.14.38:50010 to replicate blk_-7571492020523929240 to datanode(s) 10.251.122.38:50010,E5,BLOCK* ask <*>:<*> to replicate blk_<*> to datanode(s) <*>:<*>,8,6,1,0
1766,1981-11-01,81027,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_1119272693889755844 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1767,1981-11-01,81029,24268,INFO,dfs.DataNode$PacketResponder,Received block blk_1600228140214754078 of size 67108864 from /10.251.90.81,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1768,1981-11-01,81055,24136,INFO,dfs.DataNode$DataXceiver,Received block blk_1473949624670719319 src: /10.251.29.239:35617 dest: /10.251.29.239:50010 of size 67108864,E12,Received block blk_<*> src: /<*>:<*> dest: /<*>:<*> of size <*>,8,6,2,0
1769,1981-11-01,81145,23823,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7227576651324043655 src: /10.251.107.227:40740 dest: /10.251.107.227:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1770,1981-11-01,81406,18,INFO,dfs.FSDataset,Deleting block blk_-7606467001548719462 file /mnt/hadoop/dfs/data/current/subdir2/blk_-7606467001548719462,E9,Deleting block blk_<*> file /<*>/blk_<*>,8,6,263,0
1771,1981-11-01,81416,24027,INFO,dfs.DataNode$PacketResponder,Received block blk_2771018387166611008 of size 67108864 from /10.251.26.131,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1772,1981-11-01,81534,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-2852294661215451806 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1773,1981-11-01,81606,23925,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7891129742741763034 src: /10.251.107.227:57000 dest: /10.251.107.227:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1774,1981-11-01,81617,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_8512974147315737844 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1775,1981-11-01,81640,23985,INFO,dfs.DataNode$PacketResponder,Received block blk_427477290315080955 of size 67108864 from /10.251.123.132,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1776,1981-11-01,81702,24075,INFO,dfs.DataNode$PacketResponder,Received block blk_-7630699912570186723 of size 67108864 from /10.251.71.240,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1777,1981-11-01,81847,24224,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1512136249403454074 src: /10.250.7.244:47958 dest: /10.250.7.244:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1778,1981-11-01,81938,23963,INFO,dfs.DataNode$PacketResponder,Received block blk_8655748951361667770 of size 67108864 from /10.251.109.236,E11,Received block blk_<*> of size <*> from /<*>,8,6,292,0
1779,1981-11-01,81954,24553,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8487226415276391460 terminating,E10,PacketResponder <*> for block blk_<*> terminating,8,6,311,0
1780,1981-11-01,82005,23974,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8162657657061473938 src: /10.251.26.131:35484 dest: /10.251.26.131:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
1781,1981-11-01,82039,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_-4970213618915792510 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,8,6,314,0
1782,1981-11-01,82108,24348,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9034824096129858680 src: /10.250.6.223:45371 dest: /10.250.6.223:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,8,6,292,0
